DATE,PRODUCT_LINE,REVENUE,COGS,FORECASTED_REVENUE
2024-02-09,Ferreteria,5375.27,2671.49,5478.44
2024-02-09,Jugueteria,1362.44,5273,4331.4
2024-02-09,Oficina,73.61,993.37,72.9
2024-02-10,Electrodomesticos,2735.99,2895.61,1474.1
2024-02-10,Ropa,1727.62,1631.34,1039.05
2024-02-10,Ferreteria,256.07,71.26,809.38
2024-02-10,Jugueteria,8409.04,1033.62,8530.31
2024-02-10,Oficina,157.77,975.33,1925.06
2024-02-11,Electrodomesticos,4905.09,1044.53,1278.86
2024-02-11,Ropa,901.21,1958.42,3348.25
2024-02-11,Ferreteria,1445.19,2671.53,481.02
2024-02-11,Jugueteria,4046.1,217.99,6279.05
2024-02-11,Oficina,2988.8,764.99,2058.63
2024-02-12,Electrodomesticos,6619.23,350.8,929.25
2024-02-12,Ropa,2141.81,930.5,884.53
2024-02-12,Ferreteria,237.57,2624.14,75.55
2024-02-12,Jugueteria,4783.24,3543.93,7244.39
2024-02-12,Oficina,3169.73,334.28,6430.81
2024-02-13,Electrodomesticos,3645.15,938.49,1742.07
2024-02-13,Ropa,154.88,708,973.37
2024-02-13,Ferreteria,1424,1461.95,1295.75
2024-02-13,Jugueteria,527.89,2362.08,5740.54
2024-02-13,Oficina,5090.24,86.27,324.31
2024-02-14,Electrodomesticos,1519.5,140.99,485.71
2024-02-14,Ropa,2769.81,2629.03,4049.51
2024-02-14,Ferreteria,4132.51,277.94,11470.89
2024-02-14,Jugueteria,1909.75,356.61,120.42
2024-02-14,Oficina,6212.83,3287.27,1811.28
2024-02-15,Electrodomesticos,5273.06,2492.66,2635.98
2024-02-15,Ropa,203.84,311.58,1237.33
2024-02-15,Ferreteria,73.75,1639.25,6233.91
2024-02-15,Jugueteria,2313.34,1625.08,5229
2024-02-15,Oficina,9383.19,811.72,684.09
2024-02-16,Electrodomesticos,3040.46,1415.4,973.29
2024-02-16,Ropa,4877.46,1492.82,5071.17
2024-02-16,Ferreteria,104.57,655.71,1802.55
2024-02-16,Jugueteria,67.33,1726.88,967.85
2024-02-16,Oficina,3679.32,478.97,3384.72
2024-02-17,Electrodomesticos,596.93,144.05,4734.52
2024-02-17,Ropa,1332.36,391.61,2051.31
2024-02-17,Ferreteria,6656.8,917.03,473.39
2024-02-17,Jugueteria,826.71,735.3,2953.78
2024-02-17,Oficina,1827.53,2578.28,968.97
2024-02-18,Electrodomesticos,2108.69,3670.55,3224.53
2024-02-18,Ropa,5583.99,532.18,1864.15
2024-02-18,Ferreteria,2984.64,598.7,8240.64
2024-02-18,Jugueteria,1037.43,355.46,201.35
2024-02-18,Oficina,1284.31,765.21,485.23
2024-02-19,Electrodomesticos,625.58,867.52,1468.23
2024-02-19,Ropa,1620.07,1753.84,1707.59
2024-02-19,Ferreteria,2491.04,2190.86,1816.82
2024-02-19,Jugueteria,6090.09,474.45,1201.63
2024-02-19,Oficina,2505.55,748.6,8087.6
2024-02-20,Electrodomesticos,6081.52,3048.62,814.83
2024-02-20,Ropa,784.48,707.92,851.72
2024-02-20,Ferreteria,1952.97,1695.2,696.33
2024-02-20,Jugueteria,2222.63,365.43,1648.19
2024-02-20,Oficina,4898.87,1252.19,10300.31
2024-02-21,Electrodomesticos,1315.69,537.97,4028.98
2024-02-21,Ropa,1421.6,1694.76,3201.28
2024-02-21,Ferreteria,1735.93,1482.99,625.79
2024-02-21,Jugueteria,6805.64,1621.45,4004.25
2024-02-21,Oficina,3302.29,810.65,2273.27
2024-02-22,Electrodomesticos,467.01,358.54,12630.05
2024-02-22,Ropa,479.19,811.14,1075.02
2024-02-22,Ferreteria,2705.54,644.58,1399.58
2024-02-22,Jugueteria,9296.14,3249.8,2804.5
2024-02-22,Oficina,7270.32,2991.94,3015.66
2024-02-23,Electrodomesticos,3029.47,2121.28,4282.3
2024-02-23,Ropa,3411.77,227.49,3700.43
2024-02-23,Ferreteria,816.96,2007.14,1940.08
2024-02-23,Jugueteria,1818.56,210.54,807.28
2024-02-23,Oficina,1872.94,43.84,891.93
2024-02-24,Electrodomesticos,2281.66,485.52,1732.94
2024-02-24,Ropa,5278.74,317.88,2727.16
2024-02-24,Ferreteria,518.58,1009.59,927.99
2024-02-24,Jugueteria,2668.83,3016.83,1359.11
2024-02-24,Oficina,1698.86,1506.63,4117.66
2024-02-25,Electrodomesticos,1936.74,1350.07,5094.16
2024-02-25,Ropa,3324.28,2846.45,3590.87
2024-02-25,Ferreteria,6339.77,967.14,346.8
2024-02-25,Jugueteria,80.85,824.01,872.25
2024-02-25,Oficina,353.22,917.87,1010.2
2024-02-26,Electrodomesticos,8179.73,3671.81,5375.93
2024-02-26,Ropa,535.82,903.22,641.97
2024-02-26,Ferreteria,4345.52,2981.82,168.13
2024-02-26,Jugueteria,1397.45,1880.63,2502.89
2024-02-26,Oficina,1867.9,642.84,7343.78
2024-02-27,Electrodomesticos,3186.12,30.06,2406.49
2024-02-27,Ropa,87.69,521.7,3090.9
2024-02-27,Ferreteria,5625.94,2680.26,2438.48
2024-02-27,Jugueteria,1603.76,1918.99,1877.48
2024-02-27,Oficina,1931.18,752.67,1348.35
2024-02-28,Electrodomesticos,4121.73,1253.64,1160.3
2024-02-28,Ropa,5375.21,2412.69,4120.45
2024-02-28,Ferreteria,2347.55,307.58,4664.72
2024-02-28,Jugueteria,555.45,1207.92,617.42
2024-02-28,Oficina,2063.56,1161.12,3914
2024-03-01,Electrodomesticos,281.13,1504.01,920.89
2024-03-01,Ropa,1224.21,1375.08,6586.32
2024-03-01,Ferreteria,622.86,822.83,1439.96
2024-03-01,Jugueteria,5216.28,2692,1062.96
2024-03-01,Oficina,5541.97,136.44,1060.35
2024-03-02,Electrodomesticos,1192.99,61.5,6316.64
2024-03-02,Ropa,1169.39,919.33,2484.08
2024-03-02,Ferreteria,4920.77,4083.92,741.75
2024-03-02,Jugueteria,2477.03,565.68,195
2024-03-02,Oficina,1699.61,320,2064.91
2024-03-03,Electrodomesticos,638.7,3429.43,399.23
2024-03-03,Ropa,764.37,256.95,3758.53
2024-03-03,Ferreteria,374.45,650.21,1680.93
2024-03-03,Jugueteria,1190.92,1845.16,3306.89
2024-03-03,Oficina,7701.74,398.39,1234.06
2024-03-04,Electrodomesticos,7331.88,360.41,3599.93
2024-03-04,Ropa,356.66,743.87,3297.08
2024-03-04,Ferreteria,71.73,2156.05,2269.3
2024-03-04,Jugueteria,6443.01,3359.21,5436.56
2024-03-04,Oficina,2300.14,44.81,2387.04
2024-03-05,Electrodomesticos,882.57,174.88,1813.74
2024-03-05,Ropa,4503.83,3003.26,750.02
2024-03-05,Ferreteria,4213.89,805.63,5283.98
2024-03-05,Jugueteria,546.92,750.32,1420.64
2024-03-05,Oficina,1246.23,1606.75,1067.29
2024-03-06,Electrodomesticos,400.02,33.7,4278.85
2024-03-06,Ropa,1499.12,11.61,920.49
2024-03-06,Ferreteria,896.08,2756.35,1728.99
2024-03-06,Jugueteria,1390.75,1509.62,2055.95
2024-03-06,Oficina,7461.42,1145.15,3896.29
2024-03-07,Electrodomesticos,666.64,168.15,4179.86
2024-03-07,Ropa,1442.83,660.16,1165.26
2024-03-07,Ferreteria,1937.39,2674.64,491.69
2024-03-07,Jugueteria,4911.09,2738.84,2650.76
2024-03-07,Oficina,4624.63,8.59,6276.49
2024-03-08,Electrodomesticos,449.11,1326.95,2893.98
2024-03-08,Ropa,2250.55,6.3,3426.09
2024-03-08,Ferreteria,9374.21,4062.97,1846.95
2024-03-08,Jugueteria,1226.6,524.26,8523.16
2024-03-08,Oficina,4673.53,3539.44,659.9
2024-03-09,Electrodomesticos,2619.23,815.53,142.06
2024-03-09,Ropa,555.42,643.03,7238.74
2024-03-09,Ferreteria,2617.81,693.62,828.78
2024-03-09,Jugueteria,1787,2445.38,593.19
2024-03-09,Oficina,3352.68,416.85,1146.34
2024-03-10,Electrodomesticos,2490.51,1847.71,10731.32
2024-03-10,Ropa,1413.22,792.61,388.14
2024-03-10,Ferreteria,6424.41,3111.83,2856.29
2024-03-10,Jugueteria,4862.48,4059.64,780.32
2024-03-10,Oficina,2939.77,186.3,2377.73
2024-03-11,Electrodomesticos,2457.27,1762.43,1450.56
2024-03-11,Ropa,539.56,28.23,7607.91
2024-03-11,Ferreteria,1892.1,16.43,146.76
2024-03-11,Jugueteria,4684.4,1781.66,2.66
2024-03-11,Oficina,1337.65,1841.08,1617.87
2024-03-12,Electrodomesticos,351.87,352.25,3258.3
2024-03-12,Ropa,7183.14,1306.05,4674.95
2024-03-12,Ferreteria,3872.66,1458.72,5339.11
2024-03-12,Jugueteria,3020.34,4508.01,2650.42
2024-03-12,Oficina,4985.46,2239.81,1666.11
2024-03-13,Electrodomesticos,3651.09,1984.45,4113.83
2024-03-13,Ropa,1282.72,808.11,1301.33
2024-03-13,Ferreteria,4073.42,1346.2,2771.92
2024-03-13,Jugueteria,4876.03,1665.5,6425.9
2024-03-13,Oficina,657.93,1772.2,511.82
2024-03-14,Electrodomesticos,3201.51,14.43,29.73
2024-03-14,Ropa,2748.95,864.62,987.39
2024-03-14,Ferreteria,2739.99,3556.09,5718.84
2024-03-14,Jugueteria,9763.64,518.8,2972.4
2024-03-14,Oficina,1335.71,4003.16,10131.71
2024-03-15,Electrodomesticos,6421.86,616.97,2404.36
2024-03-15,Ropa,3737,3048.6,878.62
2024-03-15,Ferreteria,955.59,1047.59,4411.72
2024-03-15,Jugueteria,2782.77,1532.49,3254.04
2024-03-15,Oficina,2348.6,2647.81,4906.9
2024-03-16,Electrodomesticos,4274.48,995.93,8306.07
2024-03-16,Ropa,1401.2,3.34,4721.04
2024-03-16,Ferreteria,829.87,595.29,2485.89
2024-03-16,Jugueteria,4174.43,2734.59,437.49
2024-03-16,Oficina,6670.53,3805.68,2786.99
2024-03-17,Electrodomesticos,38.24,420.37,214.94
2024-03-17,Ropa,2560.31,360.93,2736.66
2024-03-17,Ferreteria,1477.81,2569.75,1182.74
2024-03-17,Jugueteria,5492.89,443.14,5543.71
2024-03-17,Oficina,945.3,1078.76,1181.77
2024-03-18,Electrodomesticos,1881.3,506.57,199.79
2024-03-18,Ropa,2034.53,161.04,4180.31
2024-03-18,Ferreteria,446.93,1099.39,141.25
2024-03-18,Jugueteria,3552.78,4175.2,3142.74
2024-03-18,Oficina,5175.65,1513.12,5909.5
2024-03-19,Electrodomesticos,148.66,383.36,303.13
2024-03-19,Ropa,850.66,1775.85,2168.31
2024-03-19,Ferreteria,89.7,2473.63,1545.73
2024-03-19,Jugueteria,7604.65,627.61,4046.82
2024-03-19,Oficina,2607.03,1365.46,2456.56
2024-03-20,Electrodomesticos,6240.44,634.66,835.71
2024-03-20,Ropa,1474.65,100.59,3.57
2024-03-20,Ferreteria,3097.96,1883.13,1612.09
2024-03-20,Jugueteria,951.37,340.02,5347.01
2024-03-20,Oficina,815.86,2325.59,5695.16
2024-03-21,Electrodomesticos,662.75,796.5,291.16
2024-03-21,Ropa,1409.4,2459.94,4025.25
2024-03-21,Ferreteria,585.41,645.54,76.78
2024-03-21,Jugueteria,2926.34,40.08,196.31
2024-03-21,Oficina,5282.85,1063.72,6927.02
2024-03-22,Electrodomesticos,604.63,642.09,5146.34
2024-03-22,Ropa,4435.68,689.01,739.24
2024-03-22,Ferreteria,2258.88,2793.98,6299.18
2024-03-22,Jugueteria,893.6,1350.92,488.39
2024-03-22,Oficina,5296.2,759.54,159.92
2024-03-23,Electrodomesticos,1390.97,4657.5,4804.8
2024-03-23,Ropa,4207.38,975.12,1375.28
2024-03-23,Ferreteria,576.17,399.91,5226.06
2024-03-23,Jugueteria,1626.07,1276.28,2352.46
2024-03-23,Oficina,5971.53,714.29,833.33
2024-03-24,Electrodomesticos,1338.3,2175.62,8260.64
2024-03-24,Ropa,2030.54,2345.04,575.37
2024-03-24,Ferreteria,979.34,474.71,129.42
2024-03-24,Jugueteria,4906.05,843.33,634.39
2024-03-24,Oficina,1103.89,326.42,584.76
2024-03-25,Electrodomesticos,241.5,1257.42,2205.28
2024-03-25,Ropa,1129.62,6071.35,2702.65
2024-03-25,Ferreteria,2623.53,2096.39,10561.63
2024-03-25,Jugueteria,4700.23,531.53,394.06
2024-03-25,Oficina,7951.01,120.08,2835.54
2024-03-26,Electrodomesticos,1152.23,5765.85,292.21
2024-03-26,Ropa,2681.15,871.81,9920.51
2024-03-26,Ferreteria,3191.16,624.68,405.48
2024-03-26,Jugueteria,761.29,646.22,1716.2
2024-03-26,Oficina,8112.86,1178.56,1715.78
2024-03-27,Electrodomesticos,1945.69,2139.08,3041.78
2024-03-27,Ropa,4146.05,2868.43,645.89
2024-03-27,Ferreteria,1441.88,230.98,2615.68
2024-03-27,Jugueteria,2584.03,269.16,52.46
2024-03-27,Oficina,2675.59,457.09,5398.35
2024-03-28,Electrodomesticos,5458.06,25.28,614.96
2024-03-28,Ropa,388.38,550.56,3722.47
2024-03-28,Ferreteria,1867.91,8399.77,1109.15
2024-03-28,Jugueteria,1333.62,89.96,2684.17
2024-03-28,Oficina,6029.35,310.16,5719.35
2024-03-29,Electrodomesticos,172.31,927.9,362
2024-03-29,Ropa,6367.31,2238.01,843.83
2024-03-29,Ferreteria,3187.93,542.2,2913.69
2024-03-29,Jugueteria,122.41,620.1,4614.84
2024-03-29,Oficina,1046.89,595.2,2111.69
2024-03-30,Electrodomesticos,2824.75,1001.42,3013.02
2024-03-30,Ropa,3136.02,120.12,454.72
2024-03-30,Ferreteria,5597.65,409.09,598.9
2024-03-30,Jugueteria,3479.74,4435.69,12645.06
2024-03-30,Oficina,821.27,602.14,10.09
2024-03-31,Electrodomesticos,4489.17,691.79,3534.85
2024-03-31,Ropa,8244.51,2506.17,7459.48
2024-03-31,Ferreteria,1032.11,5488.63,1286.22
2024-03-31,Jugueteria,1491.44,776.46,3288.34
2024-03-31,Oficina,4508.5,2065.73,3510.71
2024-04-01,Electrodomesticos,825.9,127.02,602.65
2024-04-01,Ropa,4956.37,3590.02,4339.01
2024-04-01,Ferreteria,2048.16,160.9,5485.07
2024-04-01,Jugueteria,980.31,769.77,2705.84
2024-04-01,Oficina,4700.17,1302.73,18.04
2024-04-02,Electrodomesticos,2503.19,709.24,5462.8
2024-04-02,Ropa,10279.2,2478.93,1529.26
2024-04-02,Ferreteria,2827.01,1934,1841.42
2024-04-02,Jugueteria,861.73,2938.58,1132.29
2024-04-02,Oficina,222.84,994.44,4866.49
2024-04-03,Electrodomesticos,2510.91,605.59,1282.48
2024-04-03,Ropa,85.16,1275.71,438.98
2024-04-03,Ferreteria,595.67,1309.53,5491.69
2024-04-03,Jugueteria,3616.69,905.07,599.98
2024-04-03,Oficina,4411.47,614.78,3243.09
2024-04-04,Electrodomesticos,4532.45,2215.55,107.08
2024-04-04,Ropa,5316.84,170.71,877.35
2024-04-04,Ferreteria,194.8,1238.53,7177.15
2024-04-04,Jugueteria,3421.36,3969.96,3213.12
2024-04-04,Oficina,3530.22,1843.18,4370.95
2024-04-05,Electrodomesticos,3044.26,5114.36,1751.76
2024-04-05,Ropa,543.35,518.08,1731.74
2024-04-05,Ferreteria,1928.83,170.87,393.51
2024-04-05,Jugueteria,3363.86,1746.1,553.04
2024-04-05,Oficina,4366.29,164.48,8056.79
2024-04-06,Electrodomesticos,3642.42,1435.22,2404.76
2024-04-06,Ropa,5196.12,282.84,2687.35
2024-04-06,Ferreteria,1590.38,728.02,4717.09
2024-04-06,Jugueteria,1664.2,1530.86,56.38
2024-04-06,Oficina,78.68,1381.07,3200.18
2024-04-07,Electrodomesticos,152.84,901.37,5501.69
2024-04-07,Ropa,1117.22,5052.63,1362.83
2024-04-07,Ferreteria,4978.55,891.21,1427.45
2024-04-07,Jugueteria,3755.62,444.08,1629.01
2024-04-07,Oficina,5412.64,470.23,4929.52
2024-04-08,Electrodomesticos,1393.56,2330.54,1410.41
2024-04-08,Ropa,1806.75,1004.53,1967.83
2024-04-08,Ferreteria,1246.92,923.92,1926.3
2024-04-08,Jugueteria,3807.64,33.59,80.1
2024-04-08,Oficina,2166.85,645.83,5456.48
2024-04-09,Electrodomesticos,1865.75,3843.9,4573.1
2024-04-09,Ropa,1933.94,3328.17,3311.22
2024-04-09,Ferreteria,78.31,2750.77,161.75
2024-04-09,Jugueteria,13952.98,46.78,9527.84
2024-04-09,Oficina,306.33,53.41,2348.33
2024-04-10,Electrodomesticos,3430.47,403.86,3362.37
2024-04-10,Ropa,4459.31,654.67,760.89
2024-04-10,Ferreteria,1203.63,2671,1245.25
2024-04-10,Jugueteria,556.38,531.76,3209.68
2024-04-10,Oficina,270.89,361.62,865.37
2024-04-11,Electrodomesticos,3876.6,901.39,772.77
2024-04-11,Ropa,1702.89,2584.19,2250.62
2024-04-11,Ferreteria,3588.53,1439.69,1829.12
2024-04-11,Jugueteria,7245.77,2162.96,4924.59
2024-04-11,Oficina,446.08,210.92,7311.78
2024-04-12,Electrodomesticos,3041.64,147.09,59.77
2024-04-12,Ropa,637.54,837.39,3534.26
2024-04-12,Ferreteria,403.43,1287.76,1560.67
2024-04-12,Jugueteria,3242.41,3290.96,904.66
2024-04-12,Oficina,5390.94,533.66,5698.81
2024-04-13,Electrodomesticos,877.32,774.61,6485.75
2024-04-13,Ropa,4338.77,1341.66,2890.13
2024-04-13,Ferreteria,474.96,2003.81,778.66
2024-04-13,Jugueteria,4413.27,1488.67,5120.91
2024-04-13,Oficina,7322.68,2411.73,2635.31
2024-04-14,Electrodomesticos,6479.37,1128.62,5119.35
2024-04-14,Ropa,2883.57,4713.79,11064.94
2024-04-14,Ferreteria,2614.83,503.51,1737.26
2024-04-14,Jugueteria,2795.71,945.69,1208.78
2024-04-14,Oficina,5086.55,3779.74,1109.72
2024-04-15,Electrodomesticos,5191.67,987.12,2351.14
2024-04-15,Ropa,6271.78,2460,6943.27
2024-04-15,Ferreteria,127.04,766.1,694.78
2024-04-15,Jugueteria,495.84,475.65,1226.83
2024-04-15,Oficina,274.23,786.09,1747.76
2024-04-16,Electrodomesticos,914.24,4778.9,5642.02
2024-04-16,Ropa,1839.92,1376.35,537.87
2024-04-16,Ferreteria,3172.77,583.92,5722.27
2024-04-16,Jugueteria,4103.48,866.09,1315.41
2024-04-16,Oficina,5624.41,6.6,2462.35
2024-04-17,Electrodomesticos,2993.59,2948.71,2407.54
2024-04-17,Ropa,6329.26,567.65,277.33
2024-04-17,Ferreteria,1566.42,2031.84,5835.21
2024-04-17,Jugueteria,2598.19,53.87,5738.06
2024-04-17,Oficina,2080.28,3725.07,3088.94
2024-04-18,Electrodomesticos,1972.69,494.09,3843.97
2024-04-18,Ropa,11729.26,11.94,849.91
2024-04-18,Ferreteria,248.74,851.42,4006.22
2024-04-18,Jugueteria,2.09,6081.17,4770.34
2024-04-18,Oficina,1865.63,738.97,658.86
2024-04-19,Electrodomesticos,1608.37,860.5,735.57
2024-04-19,Ropa,2817.12,669.59,5516.59
2024-04-19,Ferreteria,295.9,413.74,3157.99
2024-04-19,Jugueteria,3078.23,3151.84,437.29
2024-04-19,Oficina,4622.37,1852.99,1977.72
2024-04-20,Electrodomesticos,1033.61,3147.38,1757.61
2024-04-20,Ropa,2898.14,1594.53,4520.15
2024-04-20,Ferreteria,4011.31,3820.3,2373.37
2024-04-20,Jugueteria,3188.64,1416.84,4519.76
2024-04-20,Oficina,8382.76,1363.85,6865.99
2024-04-21,Electrodomesticos,7269.78,1323.12,3174.18
2024-04-21,Ropa,3365.17,555.97,2421.18
2024-04-21,Ferreteria,176.46,5180.2,5914.69
2024-04-21,Jugueteria,3579.54,590.47,747.27
2024-04-21,Oficina,153.56,446.84,1764.24
2024-04-22,Electrodomesticos,1890.93,667.74,5487.81
2024-04-22,Ropa,1184.09,4207.68,1003.12
2024-04-22,Ferreteria,1597.44,3495.74,892.43
2024-04-22,Jugueteria,5572.39,1346.67,4486.84
2024-04-22,Oficina,8474.57,33.24,5535.37
2024-04-23,Electrodomesticos,1437.27,3673.38,7632.21
2024-04-23,Ropa,6914.55,140.72,2120.82
2024-04-23,Ferreteria,643.78,1995.22,4300.95
2024-04-23,Jugueteria,3338.91,1488.54,623.33
2024-04-23,Oficina,4564.52,2778.75,1244.53
2024-04-24,Electrodomesticos,3007.99,4170.14,2430.79
2024-04-24,Ropa,2138.26,1131.16,366.9
2024-04-24,Ferreteria,3303.78,736.77,7270.12
2024-04-24,Jugueteria,2022.11,1264.72,317.11
2024-04-24,Oficina,2964.28,618.11,3476.59
2024-04-25,Electrodomesticos,4046.96,2543.33,1203.03
2024-04-25,Ropa,3512.54,3504.75,4208.47
2024-04-25,Ferreteria,8279.12,2133.34,1606.54
2024-04-25,Jugueteria,693.82,435.38,4398.47
2024-04-25,Oficina,1370.89,78.89,6826.52
2024-04-26,Electrodomesticos,3841.26,1767.94,2670.24
2024-04-26,Ropa,2930.38,1257.7,533.65
2024-04-26,Ferreteria,706.29,416.17,9019.55
2024-04-26,Jugueteria,969.25,905.77,2281.87
2024-04-26,Oficina,5576.08,1544.88,787.53
2024-04-27,Electrodomesticos,8805.36,1429.92,1519.6
2024-04-27,Ropa,5178.41,840.99,3428.93
2024-04-27,Ferreteria,1331.17,4862.39,7464.73
2024-04-27,Jugueteria,231.84,62.64,6589.09
2024-04-27,Oficina,3077.71,1398.83,425.33
2024-04-28,Electrodomesticos,3369.37,3289.49,5499.91
2024-04-28,Ropa,5206.42,376.28,2537.74
2024-04-28,Ferreteria,5667.79,335.23,1433.86
2024-04-28,Jugueteria,98.63,1857.73,1638.34
2024-04-28,Oficina,901.85,895.71,4464.79
2024-04-29,Electrodomesticos,1799.8,4961.38,7649.57
2024-04-29,Ropa,923,929.13,4144.03
2024-04-29,Ferreteria,7013.1,2669.18,237.65
2024-04-29,Jugueteria,6208.76,12.79,6538.44
2024-04-29,Oficina,3026.71,177.01,105.42
2024-04-30,Electrodomesticos,10593.5,1532.68,3066.3
2024-04-30,Ropa,380.34,765.95,3932.44
2024-04-30,Ferreteria,5683.28,2420.65,4668.89
2024-04-30,Jugueteria,303.24,791.39,1825.3
2024-04-30,Oficina,462.85,1642.47,3540.2
2024-05-01,Electrodomesticos,4983.3,2153.13,7393.87
2024-05-01,Ropa,493.08,306.79,1585.92
2024-05-01,Ferreteria,3672.14,3167.66,8496.1
2024-05-01,Jugueteria,2253.77,2926.2,64.31
2024-05-01,Oficina,5696.6,318.53,805.46
2024-05-02,Electrodomesticos,5691.24,2460.04,8268.98
2024-05-02,Ropa,3550.25,1112.17,2139.23
2024-05-02,Ferreteria,4558.23,1827.39,168.8
2024-05-02,Jugueteria,82.86,1610.18,3118.33
2024-05-02,Oficina,905.1,311.22,2041.73
2024-05-03,Electrodomesticos,2938.68,839.76,360.16
2024-05-03,Ropa,2155.21,417.26,1672.06
2024-05-03,Ferreteria,1121.82,993.49,3668.48
2024-05-03,Jugueteria,1444.18,8613.51,3865.22
2024-05-03,Oficina,11370.26,118.29,8615.52
2024-05-04,Electrodomesticos,1997.85,1367.03,7288.28
2024-05-04,Ropa,2567.85,4092.34,1122.98
2024-05-04,Ferreteria,21.99,273.17,1303.59
2024-05-04,Jugueteria,10752.25,677.2,5322.69
2024-05-04,Oficina,1028.98,3185.09,2141.42
2024-05-05,Electrodomesticos,710.05,2044.25,8962.97
2024-05-05,Ropa,950.88,1617.29,819.55
2024-05-05,Ferreteria,6910.19,362.12,1674.41
2024-05-05,Jugueteria,752.74,3050.74,2427.74
2024-05-05,Oficina,5281.33,279.56,1424.85
2024-05-06,Electrodomesticos,4595.68,369.58,2513.96
2024-05-06,Ropa,7200.52,3957.82,1991.67
2024-05-06,Ferreteria,335.62,1207.32,6120.67
2024-05-06,Jugueteria,645.73,929.62,4015.89
2024-05-06,Oficina,3511.86,831.83,2024.08
2024-05-07,Electrodomesticos,1341.95,772.14,1845.43
2024-05-07,Ropa,2113.94,855.19,2951.32
2024-05-07,Ferreteria,1165.44,2301.11,3062.88
2024-05-07,Jugueteria,1222.21,520.96,975.31
2024-05-07,Oficina,4341.13,798.27,594.54
2024-05-08,Electrodomesticos,1002.91,1935.88,3370.9
2024-05-08,Ropa,3081.25,3216.02,1669.92
2024-05-08,Ferreteria,4410.09,1179.21,2302.81
2024-05-08,Jugueteria,206.99,151.43,8.18
2024-05-08,Oficina,4156.91,1055.89,5213.23
2024-05-09,Electrodomesticos,393.44,1452.23,343.86
2024-05-09,Ropa,2730.97,520.72,7471.4
2024-05-09,Ferreteria,7044.98,2523.83,1369.47
2024-05-09,Jugueteria,6496.18,2317.42,1005.74
2024-05-09,Oficina,318.72,1265.58,5298.44
2024-05-10,Electrodomesticos,1723.36,140.71,6824.87
2024-05-10,Ropa,3560.57,1106.75,925.26
2024-05-10,Ferreteria,536.31,2196.15,3513.71
2024-05-10,Jugueteria,2889.4,268.48,112.29
2024-05-10,Oficina,4128.86,2821.39,1150.58
2024-05-11,Electrodomesticos,11581.85,3362.1,8944.77
2024-05-11,Ropa,808.01,785.82,3531.18
2024-05-11,Ferreteria,62.61,2073.46,1029.34
2024-05-11,Jugueteria,1453.28,820.53,123.94
2024-05-11,Oficina,2306.99,237.31,3992.95
2024-05-12,Electrodomesticos,4010.11,2629.93,2863.98
2024-05-12,Ropa,2118.39,1752.86,9324.79
2024-05-12,Ferreteria,5120.22,1515.14,1242.52
2024-05-12,Jugueteria,1899.89,250.98,716.63
2024-05-12,Oficina,770.15,747.55,878.86
2024-05-13,Electrodomesticos,563.31,4068.87,372.7
2024-05-13,Ropa,3381.86,353.18,2515.37
2024-05-13,Ferreteria,4633.85,98.71,3999.22
2024-05-13,Jugueteria,344.03,405.38,4170.25
2024-05-13,Oficina,2328.91,562.52,54.27
2024-05-14,Electrodomesticos,1061.49,2643.15,2105.86
2024-05-14,Ropa,7451.05,1688.27,2326.29
2024-05-14,Ferreteria,598.27,30.52,1434.59
2024-05-14,Jugueteria,3760.69,29.18,5956.69
2024-05-14,Oficina,299.51,1441.35,602.6
2024-05-15,Electrodomesticos,6926.54,2846.17,6401.15
2024-05-15,Ropa,2299.09,389,611.94
2024-05-15,Ferreteria,3579.79,2742.61,1008.01
2024-05-15,Jugueteria,1536.05,758.02,751.32
2024-05-15,Oficina,1283.43,1187.06,7434.98
2024-05-16,Electrodomesticos,3947.39,489.1,6993.54
2024-05-16,Ropa,3075.56,108.09,2793.85
2024-05-16,Ferreteria,2542.61,3042.32,2064.18
2024-05-16,Jugueteria,5473.84,3316.3,60.77
2024-05-16,Oficina,777.09,553.34,5481.12
2024-05-17,Electrodomesticos,951.23,306.03,7888.05
2024-05-17,Ropa,2840.11,3238.08,3689.63
2024-05-17,Ferreteria,1885.34,1761.16,634.32
2024-05-17,Jugueteria,403.29,1323.99,770.49
2024-05-17,Oficina,9147.36,669.32,1365.22
2024-05-18,Electrodomesticos,3216.15,963.19,1537.34
2024-05-18,Ropa,1726.3,2736.45,804.82
2024-05-18,Ferreteria,8471.75,1268.44,5000.05
2024-05-18,Jugueteria,169.89,1993.59,4689.64
2024-05-18,Oficina,3011.84,1554.98,3853.83
2024-05-19,Electrodomesticos,1944.09,4983.68,21.46
2024-05-19,Ropa,2652.65,400.12,11607.68
2024-05-19,Ferreteria,1503.82,1891.71,1849.72
2024-05-19,Jugueteria,9330.28,713.51,137.19
2024-05-19,Oficina,945.28,1081.81,4572.59
2024-05-20,Electrodomesticos,4595.81,294.02,3662.72
2024-05-20,Ropa,2668.92,906.41,3103.31
2024-05-20,Ferreteria,147.21,26.66,1352.08
2024-05-20,Jugueteria,4242.42,4600.97,5304.51
2024-05-20,Oficina,2598.11,974.35,1159.6
2024-05-21,Electrodomesticos,6582.52,173.86,2426.67
2024-05-21,Ropa,3803.93,3902.57,8328.34
2024-05-21,Ferreteria,2234.88,993.41,4245.8
2024-05-21,Jugueteria,4917.72,370.33,337.86
